callsign,latitude,longitude
RMTR00,55.03681,-1.70989
HBAL188,40.46702,-117.70527
HBAL186,38.99807,-119.20868
HBAL117,39.07654,-120.83271
CONTROL,42.68450,23.40989
HBAL015,39.15565,-111.22668
HBAL074,-2.81343,-41.98487
00000000,44.57016,26.07757
TTN,45.45953,9.27440
TTS,45.43618,9.28201
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97215,28.81527
YOLSUPUR,40.98270,28.82759
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79402
FAUNA1,40.47251,-3.55719
FREN1,40.97193,28.81529
ECO1,-33.39105,-70.79004
1EEJ911,-31.93778,115.95890
00000000,44.50085,26.06722
ESC725,45.44980,-73.76173
AFR990,-26.14691,28.25362
ORION1,47.45345,8.56175
AMBI,22.65445,88.44401
HBAL264,-8.53697,-78.98411
MT1,-26.13008,28.23547
ELC4,25.25958,55.35531
FUEL954,58.88414,5.62937
ELEC10,25.27142,55.34613
FUEL911,58.88353,5.61777
AP12,-37.00524,174.80374
F02,41.30357,2.08530
DMGR,31.99483,34.89630
FOLOWME3,13.20320,77.70544
DTD2TEG,8.98060,38.78771
HERON1,46.23812,6.11364
BRD2,32.01357,34.88374
NAVETTE3,46.23220,6.10826
YELLOW3,46.23708,6.11164
DAL476,41.28890,2.08307
V7,52.30807,4.79826
SASTAU1,58.88085,5.62834
TJ08,47.45337,8.55706
MEISTRAS,54.63031,25.28021
FDX96,35.05528,-89.95653
AIR21,25.23568,55.39809
PAPA8,40.48831,-3.58764
DAL55,31.43482,-77.15929
SER354,45.45930,-73.75775
BAW27,22.39984,114.24168
HAUKKA1,60.31598,24.90601
AAL125,21.37930,113.43938
EVA005,30.15607,128.26846
N,45.74251,4.91473
THY24,23.81971,107.15230
TE13,47.46083,8.55728
A6EDW,25.23585,55.39812
ETD182,24.50030,54.58853
MAGELAN4,46.22887,6.10260
FM1,32.00510,34.87464
RA23030,43.44474,39.93543
8Z151,-4.38829,15.44618
TU012,47.45423,8.55557
UAE179,48.57303,43.21733
F10,41.29245,2.07841
MAS1,9.05599,96.06500
EVA029,29.17029,126.86205
UAE222,25.95073,55.88835
CAM134,45.46508,-73.75941
AAR221,37.24612,126.58383
CSN399,40.78395,-73.93530
UAL49,50.48099,-66.69908
FDX28,37.71661,-122.22140
DAAOPS2,53.42368,-6.24205
YELLOW7,46.22972,6.10200
KAL082,37.12935,124.23162
UAL83,42.95021,-73.76142
00000000,48.11799,16.56617
N688ZJ,51.27777,-0.78176
CQH8533,15.78856,108.51485
AIRPORT1,46.22893,6.10397
KAL018,37.00790,127.49552
AIC174,39.43071,65.83456
CPA831,40.13506,114.17286
CLX128,49.61766,6.20139
UAL895,47.68031,115.25101
AIC144,24.66389,74.98521
SIA52,53.36184,-2.28055
AIC126,31.09840,74.89310
SIA31,14.25893,122.92541
CES590,31.14117,121.80299
VPBCB,55.97961,37.39590
AIB244TE,53.53864,9.82248
UAE409,23.95541,57.31532
ACA43,51.20984,-71.50749
CPA3123,22.30235,113.92634
UAL179,37.83729,114.75059
CRK350,22.31564,113.91827
SQB02ERA,31.52505,74.39966
BAW33,2.74665,101.71623
AFR274,37.46750,139.87706
CRK081,25.22736,113.83168
CAL5173,26.57854,123.32217
QTR914,-34.93945,138.53946
F08,41.29127,2.07437
ACA031,40.36126,116.16725
GIA088,52.20829,4.50596
FDX41,35.06112,-89.95818
P14,40.50953,-3.57926
AIC102,31.34614,72.12837
CES586,33.19915,123.36739
CES768,36.63574,120.57043
A6EOT,25.23918,55.40044
AAR201,37.40766,126.50799
LIGHT,42.69213,23.42000
FDX12,37.71889,-122.21667
CHH496,40.25986,116.68768
CSN432,39.87595,122.43365
TUG2,25.26221,55.36412
AFR393,47.60646,-0.56964
VJT726,42.77742,-73.76383
DLH778,1.85218,104.20333
CCA967,45.88623,9.85514
CCA880,44.70584,124.39967
SIA319,3.02599,101.22329
UAE415,19.57031,69.39108
JAS27,41.94244,-72.67625
TAM8063,-23.15767,-46.27671
CSN330,26.37956,113.69732
SIA325,1.36134,103.98270
AZA680,-27.49129,-50.54213
CPA879,27.57066,129.01140
AFR460,-19.24800,56.69664
DLH510,-24.86893,-52.69755
UAL198,33.35628,129.69041
AAR211,37.23732,126.74903
CKK222,33.46640,130.03474
CPA807,50.88537,116.91071
FWZNF,43.62062,1.36413
DAL159,41.10036,123.79132
AZA688,-23.30910,-55.41084
CES208,47.84749,126.58949
DLH506,-23.47047,-46.60421
UAL853,40.58629,111.93359
DLH511,46.08769,6.14342
ARG1140,5.07130,-23.03829
CES582,31.14629,121.79721
DLH455,52.79173,3.50044
UAL123,54.22908,-16.99949
THA917,13.80437,100.79066
DAL185,33.81824,130.99434
AFR102,24.05903,108.13309
RANGER4,42.68915,23.39982
OH4,52.29918,4.75384
BAW59,-33.96711,18.59734
BAW2063,-20.27568,57.26104
CAL5235,29.49211,127.34074
CHH7962,51.62160,127.66744
CES588,55.98177,127.91974
UPS2,22.29973,113.92126
FDX1977,40.12637,-74.42944
SWR92,-21.82553,-42.71410
UAL857,32.59076,127.66141
DLH520,23.99796,-98.14367
DLH730,22.30897,113.92751
CCA818,52.78642,136.37132
CPA3281,22.21310,115.08718
UAE208,33.50998,48.89163
PAL101,14.94315,121.79949
CMP362,20.76244,-97.40194
ST5110,53.63139,9.99889
MSR986,35.50378,26.75371
SWR138,21.62398,113.68652
VIR206,22.32138,113.93051
EVA068,14.21260,100.66417
BAW251,-18.61675,-56.34953
BAW15,13.56006,98.49001
BAW245,-20.48340,-50.48947
FIN81,1.35990,103.98403
CES710,38.17121,112.51982
ZEBRA7,47.45601,8.55897
AMX004,25.58862,-97.58845
SWR178,3.82631,100.63225
CCA982,58.38297,130.08885
IBE6051,-26.14704,28.25151
UAL871,32.19176,132.00958
SIA321,12.46213,99.06897
FMS,52.37069,13.52133
CPA254,22.17371,113.57137
SHT7J,51.66463,-0.36277
AIC191,59.30662,-37.24307
AIC103,66.46083,-62.81279
KLM394,51.73257,4.09904
ETH684,31.15316,121.81174
SVA038,26.64538,36.40085
CSN336,16.33653,117.81390
CHH498,50.13020,127.30007
UAL869,46.86977,115.18996
DAL469,45.29169,-70.35999
AEA039,5.08369,-79.67006
ACA82,32.00508,34.80698
TAM8085,-21.17505,-45.63471
ANA111,52.73500,147.61287
KLM592,52.31503,4.77390
UAL194,48.29278,11.63004
FDX5170,52.03912,17.61140
AFL2450,49.49236,4.01427
FOLLOW1,50.11015,14.26855
CCA988,45.75661,126.69811
THY1RD,45.60201,19.44711
CHH482,58.44966,130.42795
KAL020,37.18483,125.32899
SVA020,27.34675,30.87841
ANZ99,35.75696,140.41293
CPA837,34.59572,136.86639
TAM8101,-23.25298,-46.53590
SWR93,44.25746,6.45748
ROU1955,35.61163,137.84428
VHTGG,-37.05144,146.52538
AMX022,21.30435,-97.21232
AMX008,24.44293,-97.98971
BAW247,-11.68570,-38.36975
JBU894,40.68654,-74.18521
CHH7976,56.13972,128.06796
SAS940,59.65561,17.93539
JAL17,35.77446,140.39238
IBE6833,-14.12912,-52.65183
MDG058,-18.80695,47.05326
DLH507,49.17421,8.98660
AFR228,-18.04770,-48.75347
SAS97C,41.61237,2.77929
CES570,31.09098,121.80745
IBE2882,52.26159,6.21701
AMX097,39.28391,-114.82694
FDX5030,54.32790,24.85365
ELY027,44.96883,-70.77621
AMX026,23.32486,-98.37438
AIC127,72.72231,-63.83493
QTR8163,25.63124,-98.28955
AFR188,25.33575,108.03959
BOX571,51.84192,16.13289
AFR442,-19.96664,-43.52420
CCA986,44.74969,124.36504
BAW161,30.78149,121.81431
MPH8341,-25.12962,27.14737
AFR454,-18.18494,-45.44215
TOM45X,41.65392,18.86499
AIC101,59.07253,-39.31289
CLX766,-16.98263,-44.80534
CSN304,24.71480,113.72965
SAA210,5.69504,-1.00441
CES2856,51.27301,134.66759
QFA10,-27.12399,118.28251
IBE6409,21.96086,-93.84402
AAL722,53.42413,-6.24155
DAL420,5.60764,-0.16851
KAL072,37.47633,123.27805
UAL990,49.85326,1.07132
AFR406,-15.98259,-48.14638
UAL970,45.80065,4.05471
VPCWW,32.34416,-14.48410
AAR271,37.51035,137.16927
UAL955,66.74385,-100.51781
RYR3717,47.43364,19.25553
ELY006,56.95494,10.59419
UAE425,23.69644,57.67931
AZG785,50.93974,-78.99872
KAL122,35.86515,128.54489
AEA041,-22.43660,-46.67317
ELY001,45.30785,-68.15482
IBE6314,41.40202,-9.04200
AAL904,25.76648,-80.48605
SVA042,49.20245,-2.64440
UAL952,48.35396,11.79462
LAN704,25.71634,-18.99841
AIC173,54.77937,173.89293
AFR083,51.44795,-1.89247
IBE6586,40.11793,-3.85732
AAL834,27.97691,-82.53888
UAE761,-25.85097,28.78006
CSN660,46.73003,130.06862
FDX14,35.06494,-89.98023
JAL772,35.76853,140.39247
AEA075,-2.27832,-72.66228
AEA024,34.64328,-10.15972
CFG059,56.06049,-10.29016
RYR8BY,51.14886,-0.20490
AFR065,51.89606,-1.00988
IBS3932,40.49463,-3.58752
THY60,5.53711,100.19725
PAL721,33.53732,114.08824
UAE440,-26.41514,117.41622
AEA025,-10.91869,-55.05928
THY52,37.12706,125.16443
ETD76T,24.42890,54.64865
AUA82,56.54425,6.31772
ACA093,37.14587,-78.10952
AAL786,49.00570,2.56162
AFR459,43.69202,-1.62506
AEA057,-19.68969,-44.54681
THY26,31.64035,119.24368
THY72,23.16165,113.22549
T7SKA,53.15171,-2.58195
UAE231,58.93696,-40.10211
N866AB,47.02898,-8.87477
THY70,23.70500,111.54833
UAE356,-3.74648,106.20706
DLH457,53.75253,0.06929
QTR890,31.63783,118.53951
CPA110,22.31297,113.93305
FDX108,35.06163,-89.98149
IBE6827,-18.46713,-43.11375
UAE414,-25.09454,114.32503
LPE2485,-0.08193,-64.66543
GES031,40.33388,-3.42361
BAW282,55.84211,-8.70289
DLH481,49.05643,10.37722
VIR8E,55.58775,-6.82168
RKS32,39.87694,144.34912
EDW15J,47.78070,6.94568
MSR958,23.39965,113.28964
AAL187,58.85179,147.00307
HAL451,-29.35957,157.00879
FDX855,35.06221,-89.98366
FDX601,35.06449,-89.98334
PAPA3,40.49855,-3.58134
N152QS,45.40178,-104.70520
JBU464,40.64542,-73.77188
UAE318,35.59319,140.61009
TSC692,37.93155,23.94596
VIR44B,51.19261,-0.74554
FDX619,35.06553,-89.97462
THY800,26.66069,-48.34509
FOLOWME2,19.09156,72.87206
TAP087,-20.88657,-46.54451
ANA109,62.77405,163.08727
UAE408,-22.46106,110.06519
CPA823,64.66584,95.24871
AAL215,-10.44553,-58.61062
SWR197,51.56273,18.59020
JBU1124,40.64552,-73.77433
FDX583,35.06110,-89.97451
KV3,52.31776,4.74107
THY38R,-25.90362,28.58405
QTR740,67.87312,-51.54890
UAL972,50.94740,4.09597
BAW166,46.19849,19.14732
NAX7088,64.64076,6.22261
SIA298,-2.73811,111.72585
KLM792,44.69559,-5.77632
TJS29,46.22526,6.08957
TCX2735,53.35593,-3.32556
THY84,23.47480,110.03336
UAE221,72.54568,-42.65701
QTR1369,-28.18701,22.52817
AAL742,41.29134,2.08258
UAE219,59.06006,-32.89716
DAL106,51.34516,-0.43739
JAL69,36.63842,154.82565
ACA007,43.79900,122.65633
UAE203,59.25638,-35.93665
LAN533,-22.72995,-74.74111
THY173,41.39257,34.37290
SVA860,13.93497,119.38734
ETD474,-6.13092,106.64796
AAL720,41.79652,12.24112
KAL138,35.04936,129.11951
CSN461,55.42207,29.90695
THY54,10.67436,99.98975
DAL64,41.79809,12.24588
RYR3GB,44.39621,16.76350
KLM214,52.31385,4.76573
KLM749,51.54318,-0.95707
TSC154,50.90271,4.49518
DAL583,57.31385,144.56293
ETD424,14.11743,121.04153
QTR778,44.44212,16.15337
LNE1441,6.77824,-67.47457
N194WM,50.98909,14.66248
DAL2040,40.63956,-73.78067
UAE213,35.95086,-21.03266
IBE6456,35.98608,-15.29374
SAY9858,58.90063,45.40466
AIC160,52.25214,17.88425
CPA3273,32.77391,132.38120
THY56,10.92133,99.87434
DAL110,27.89001,-80.67282
ELY002,36.86979,24.12645
QTR956,-5.74525,106.64745
QTR727,59.67064,-32.28958
QTR1373,-21.12483,19.70448
QTR756,46.71739,16.62479
QTR703,59.64637,-28.40641
QTR900,-18.75130,102.48108
BAW2278,57.13980,-13.08452
AFR483,40.19687,-33.98328
QTR870,31.08371,121.45084
TAM8113,-18.15289,-50.09949
BAW190,51.33278,-1.16547
CSN3074,21.13838,113.87499
CAL5321,30.99844,129.53204
AAL996,23.42886,-90.81985
BAW92W,51.46795,-0.47350
VIR86Z,56.22084,-4.82916
THY166,21.02086,102.89314
TSC652,49.47912,-3.21573
ETH604,41.58071,105.21010
FDX82,35.06665,-89.98382
ANA115,41.48785,141.74985
TSC408,50.69572,0.19998
KAL054,37.16098,127.03485
RYR6CE,41.79325,0.31758
DAL589,49.42250,132.76878
OAE702,48.34872,20.18294
AIC171,51.46513,-0.35594
LAN507,-33.39434,-70.78850
AZA62J,50.09750,-27.07806
CLX779,50.91417,3.14135
ACA091,39.45282,-77.17854
CBJ462,12.04586,121.31181
AFR099,49.00264,2.58989
DAL414,39.20592,16.03900
KLM771,51.26421,-1.41312
SVA822,-1.69883,105.53130
UAE332,13.90529,120.17949
KAL504,43.25183,116.93699
JAL1,36.75035,155.93954
EDW11,52.16155,-1.25935
QTR930,13.91254,111.98965
JBU1415,37.61421,-122.38976
QTR806,37.37938,129.42064
TCX2719,58.60945,-7.64728
UAE316,36.78904,130.61771
QTR962,-2.83640,109.07120
AAL56,51.46495,-0.45579
UAE216,76.09250,6.60965
AAL984,25.71593,-80.34866
N151QS,42.60658,-1.34052
KLM676,52.31430,4.77531
QTR946,1.12999,104.09429
AAL912,22.96655,-78.96284
KLM751,46.20666,-28.51958
N805TM,23.89581,120.48273
CAR12,-31.94843,115.95973
SIA328,39.15839,43.52008
QTR932,14.07545,118.08607
OMA844,23.60579,58.27763
XAX215,2.44240,101.87598
THY2,43.74545,19.72576
DAL146,25.75973,-79.76282
TAP075,-15.28277,-41.95272
AAL2491,25.79786,-80.27469
CFG115,48.00983,-8.66955
QTR730,60.47191,1.63914
