callsign,latitude,longitude
RMTR00,55.03681,-1.70989
HBAL188,40.45804,-117.70827
HBAL186,38.99411,-119.22412
HBAL117,39.07658,-120.84196
CONTROL,42.68451,23.40988
HBAL015,39.14145,-111.21538
HBAL074,-2.79625,-41.98506
00000000,44.57016,26.07757
TTN,45.45953,9.27441
TTS,45.43617,9.28201
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97216,28.81523
YOLSUPUR,40.98267,28.82758
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79401
FAUNA1,40.47218,-3.55698
FREN1,40.97193,28.81529
ECO1,-33.39105,-70.79004
1EEJ911,-31.93778,115.95891
00000000,44.50085,26.06722
ESC725,45.45277,-73.78155
AMBI,22.65445,88.44402
HBAL264,-8.51571,-78.97967
MT1,-26.13008,28.23547
ELC4,25.26458,55.34734
FOLOWME1,13.20256,77.70576
FUEL954,58.88414,5.62937
FUEL911,58.88353,5.61777
AP12,-37.00709,174.79718
F02,41.30479,2.08363
DMGR,31.99483,34.89631
FOLOWME3,13.20339,77.70557
DTD2TEG,8.98061,38.78771
BRD2,32.01450,34.87661
NAVETTE3,46.23218,6.10799
YELLOW3,46.23708,6.11164
DAL476,41.28503,2.07437
V7,52.29727,4.78371
SASTAU1,58.88078,5.62824
MEISTRAS,54.63636,25.28217
FDX96,35.05528,-89.95654
AIR21,25.23352,55.39563
PAPA8,40.48655,-3.58755
DAL55,31.59212,-77.58435
SER354,45.45930,-73.75775
BAW27,22.36306,114.05968
AAL125,21.56259,113.62176
EVA005,29.92811,127.93036
N,45.58921,4.89702
THY24,23.79876,107.60771
TE13,47.46083,8.55728
A6EDW,25.23387,55.39688
ETD182,24.44833,54.65605
FM1,32.00509,34.87464
RA23030,43.45070,39.93543
8Z151,-4.38829,15.44619
TU012,47.45423,8.55557
UAE179,48.89642,42.85297
F10,41.26949,2.08261
MAS1,9.65554,96.87489
EVA029,28.91359,126.50240
UAE222,25.77837,55.91365
CAM134,45.46508,-73.75941
AAR221,37.37832,126.49932
CSN399,40.57549,-73.70877
UAL49,50.13313,-67.09386
FDX28,37.71661,-122.22140
DAAOPS2,53.42266,-6.24573
YELLOW7,46.23470,6.11111
KAL082,37.15079,124.77022
UAL83,42.61249,-73.86358
N688ZJ,51.27739,-0.78090
CQH8533,15.41363,108.37704
KAL018,37.12308,127.13315
AIC174,39.01035,66.04467
CPA831,39.71987,114.30547
CLX128,49.61791,6.20140
UAL895,47.26814,115.21906
AIC144,24.25805,74.82866
AIC126,30.78030,75.24014
SIA31,13.97894,122.56381
CES590,31.14278,121.79845
VPBCB,55.98125,37.39750
AIB244TE,53.53862,9.82248
UAE409,24.20027,56.96878
ACA43,50.86274,-71.94267
UAL179,37.39946,114.80122
CRK350,22.30828,113.92240
SQB02ERA,31.52498,74.39956
AFR274,37.24608,140.21506
CRK081,24.79353,113.83810
CAL5173,26.31165,122.97393
QTR914,-34.93869,138.53880
F08,41.29127,2.07437
ACA031,40.35402,116.45966
GIA088,52.28123,4.71674
FDX41,35.06113,-89.95820
AIC102,31.30600,72.62733
CES586,32.76402,123.36963
CES768,36.67050,120.34856
A6EOT,25.23915,55.40046
AAR201,37.43977,126.47901
LIGHT,42.69213,23.42000
FDX12,37.71889,-122.21667
CHH496,40.17900,116.59871
CSN432,39.45667,122.33498
TUG2,25.26217,55.36415
AFR393,47.81366,-0.03451
VJT726,42.46220,-73.92014
DLH778,1.71433,104.15342
CCA967,45.67360,9.53627
CCA880,44.48677,123.97554
SIA319,2.73941,101.51173
UAE415,19.77709,68.95998
JAS27,41.94238,-72.67608
TAM8063,-23.33519,-46.48175
CSN330,26.01862,113.64793
SIA325,1.36071,103.98624
AZA680,-27.75631,-50.78605
CPA879,27.31457,128.63818
AFR460,-19.59201,56.92031
DLH510,-25.24761,-52.88093
UAL198,33.22632,129.26091
AAR211,37.33163,126.57539
CKK222,33.34351,129.62943
CPA807,50.53185,116.58511
FWZNF,43.62062,1.36414
DAL159,40.75048,123.53851
AZA688,-23.58948,-55.71080
CES208,47.39030,126.53675
DLH506,-23.43597,-46.47751
UAL853,40.18110,111.90081
DLH511,46.39634,6.64982
ARG1140,5.41224,-22.79855
CES582,31.14686,121.79843
DLH455,52.55524,4.10206
UAL123,54.26163,-17.63905
THA917,13.70997,100.76603
DAL185,33.72030,130.57565
AFR102,23.76773,108.37916
RANGER4,42.68914,23.39983
OH4,52.29918,4.75384
BAW2063,-20.31844,57.45006
CAL5235,29.25075,126.98171
CHH7962,51.15137,127.62154
CES588,55.59003,127.57522
UPS2,22.30048,113.92368
FDX1977,39.80901,-74.66828
SWR92,-22.02150,-43.02785
UAL857,32.48322,127.26809
DLH520,23.58415,-98.28571
TU014,47.45414,8.55907
DLH730,22.30948,113.92774
CCA818,52.44151,135.97025
CPA3281,22.26567,114.81557
UAE208,33.14511,49.18282
PAL101,14.80367,121.54942
CMP362,20.44816,-97.11045
ST5110,53.63150,9.99899
MSR986,35.13922,27.17042
SWR138,21.78836,113.87953
VIR206,22.31231,113.91085
EVA068,13.97847,100.65982
BAW251,-18.91755,-56.60813
BAW15,13.18075,98.69052
BAW245,-20.80229,-50.71461
FIN81,1.36594,103.99377
CES710,37.75259,112.61909
ZEBRA7,47.45677,8.55117
AMX004,25.16258,-97.73865
SWR178,3.41537,100.72782
CCA982,57.88887,129.75330
IBE6051,-26.13967,28.24164
UAL871,32.00949,131.58765
SIA321,12.09436,99.26196
