callsign,latitude,longitude
RMTR00,55.03682,-1.70989
HBAL188,40.46991,-117.70428
HBAL186,38.99940,-119.20351
HBAL117,39.07613,-120.82941
CONTROL,42.68451,23.40988
HBAL015,39.16022,-111.23060
HBAL074,-2.81923,-41.98476
00000000,44.57016,26.07757
TTN,45.45953,9.27440
TTS,45.43618,9.28201
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97215,28.81527
YOLSUPUR,40.98273,28.82755
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79401
FAUNA1,40.47251,-3.55719
FREN1,40.97193,28.81529
ECO1,-33.39104,-70.79003
1EEJ911,-31.93778,115.95891
00000000,44.50085,26.06722
ESC725,45.45002,-73.75013
AFR990,-26.10603,28.26627
ORION1,47.45345,8.56175
AMBI,22.65445,88.44402
HBAL264,-8.53995,-78.98439
MT1,-26.13008,28.23547
ELC4,25.25958,55.35531
FUEL954,58.88418,5.62928
ELEC10,25.27142,55.34613
FUEL911,58.88351,5.61788
AP12,-37.00524,174.80374
F02,41.30117,2.07819
DMGR,31.99307,34.89837
FOLOWME3,13.20179,77.70842
DTD2TEG,8.98061,38.78771
HERON1,46.23812,6.11364
BRD2,32.01054,34.88169
NAVETTE3,46.23220,6.10826
YELLOW3,46.23708,6.11163
DAL476,41.29286,2.08430
V7,52.31131,4.80257
SASTAU1,58.88321,5.62992
TJ08,47.45337,8.55706
MEISTRAS,54.62420,25.27846
FDX96,35.05528,-89.95653
AIR21,25.23568,55.39809
PAPA8,40.49347,-3.58690
DAL55,31.37018,-76.96989
SER354,45.45879,-73.75838
BAW27,22.38089,114.29752
HAUKKA1,60.31598,24.90601
AAL125,21.40244,113.35297
EVA005,30.25706,128.41977
N,45.79390,4.92067
THY24,23.82632,107.00353
TE13,47.46083,8.55728
A6EDW,25.23585,55.39812
ETD182,24.53078,54.54554
MAGELAN4,46.22887,6.10260
FM1,32.00510,34.87463
RA23030,43.44474,39.93543
8Z151,-4.38829,15.44618
TU012,47.45422,8.55557
UAE179,48.44975,43.35459
F10,41.29316,2.08024
MAS1,9.15346,95.97424
EVA029,29.32915,127.05659
UAE222,26.03676,55.92390
CAM134,45.46508,-73.75939
AAR221,37.20030,126.57705
CSN399,40.83194,-74.08187
UAL49,50.61974,-66.49497
FDX28,37.71661,-122.22139
DAAOPS2,53.42366,-6.24204
YELLOW7,46.22972,6.10200
KAL082,37.10156,124.03944
UAL83,43.06998,-73.73634
00000000,48.11799,16.56617
N688ZJ,51.27773,-0.78157
CQH8533,15.92020,108.56338
AIRPORT1,46.22893,6.10397
KAL018,36.97016,127.61438
AIC174,39.58714,65.75586
CPA831,40.27848,114.10944
CLX128,49.61758,6.20140
UAL895,47.81117,115.26119
AIC144,24.80099,75.03840
SIA52,53.36184,-2.28055
AIC126,31.19200,74.73817
SIA31,14.35727,123.05285
CES590,31.15762,121.80895
VPBCB,55.97878,37.39635
AIB244TE,53.53864,9.82250
UAE409,23.85942,57.45076
ACA43,51.33311,-71.35078
CPA3123,22.30235,113.92634
UAL179,38.00235,114.73128
CRK350,22.31400,113.91318
SQB02ERA,31.52505,74.39966
BAW33,2.74665,101.71623
AFR274,37.54419,139.75911
CRK081,25.43499,113.77824
CAL5173,26.69412,123.47386
QTR914,-34.93919,138.54164
F08,41.29066,2.07258
ACA031,40.36610,116.06006
GIA088,52.21346,4.43557
FDX41,35.06113,-89.95820
P14,40.50953,-3.57926
AIC102,31.41838,71.97231
CES586,33.34904,123.36668
CES768,36.64685,120.66097
A6EOT,25.23915,55.40048
AAR201,37.36523,126.54556
LIGHT,42.69213,23.41999
FDX12,37.71889,-122.21667
CHH496,40.25386,116.76326
CSN432,40.02566,122.53164
TUG2,25.26221,55.36412
AFR393,47.55930,-0.76644
VJT726,42.88574,-73.70995
DLH778,1.91148,104.18111
CCA967,45.96414,9.97532
CCA880,44.78414,124.55267
SIA319,3.12273,101.12612
UAE415,19.50466,69.52782
JAS27,41.94244,-72.67627
TAM8063,-23.03810,-46.27851
CSN330,26.52148,113.71678
SIA325,1.37640,103.98904
AZA680,-27.39269,-50.47177
CPA879,27.65831,129.13994
AFR460,-19.13731,56.62501
DLH510,-24.73956,-52.63514
UAL198,33.39862,129.83183
AAR211,37.21312,126.83687
CKK222,33.55555,130.19910
CPA807,51.00243,117.01976
FWZNF,43.62062,1.36413
DAL159,41.21977,123.87753
AZA688,-23.21672,-55.31232
CES208,47.97945,126.63467
DLH506,-23.47600,-46.65564
UAL853,40.73209,111.92285
DLH511,45.98481,5.97526
ARG1140,4.96306,-23.11437
CES582,31.14364,121.79819
DLH455,52.87184,3.29338
UAL123,54.21873,-16.79656
THA917,13.86461,100.80652
DAL185,33.85121,131.13724
AFR102,24.19953,108.11609
RANGER4,42.68914,23.39983
OH4,52.29918,4.75384
BAW59,-33.96711,18.59734
BAW2063,-20.27110,57.17928
CAL5235,29.57850,127.45493
CHH7962,51.75319,127.66739
CES588,56.10476,128.03493
UPS2,22.30041,113.92065
FDX1977,40.23394,-74.35841
SWR92,-21.75977,-42.60925
UAL857,32.63031,127.80763
DLH520,24.13715,-98.09555
DLH730,22.30731,113.92372
CCA818,52.89903,136.50403
CPA3281,22.16675,115.04104
UAE208,33.64018,48.79247
PAL101,14.98949,121.88291
CMP362,20.85894,-97.51385
MSR986,35.58687,26.65798
SWR138,21.55601,113.63424
VIR206,22.33683,113.97842
EVA068,14.26454,100.61896
BAW251,-18.50759,-56.25559
BAW15,13.68850,98.42285
BAW245,-20.36795,-50.42600
FIN81,1.44217,104.01723
CES710,38.31596,112.48539
ZEBRA7,47.45550,8.56198
AMX004,25.73259,-97.53740
SWR178,3.98008,100.64097
CCA982,58.52226,130.25513
IBE6051,-26.15125,28.25023
UAL871,32.24899,132.14317
SIA321,12.58470,99.00450
FMS,52.37069,13.52133
CPA254,22.29941,113.58353
SHT7J,51.69887,-0.46447
AIC191,59.32920,-36.99290
AIC103,66.58140,-62.67176
KLM394,51.64288,4.08246
ETH684,31.15316,121.81174
SVA038,26.66065,36.27289
CSN336,16.24365,117.88576
CHH498,50.27554,127.36074
UAL869,47.00201,115.20012
DAL469,45.41913,-70.27882
AEA039,5.21855,-79.64534
ACA82,32.06772,34.76338
TAM8085,-21.13169,-45.49739
ANA111,52.86431,147.69753
KLM592,52.31503,4.77391
UAL194,48.32831,11.51163
FDX5170,52.01564,17.82669
AFL2450,49.51126,4.18644
FOLLOW1,50.11015,14.26855
CCA988,45.81271,126.88921
THY1RD,45.69442,19.29529
CHH482,58.54692,130.54419
KAL020,37.16844,125.16882
SVA020,27.41253,30.77264
ANZ99,35.71734,140.44145
CPA837,34.67963,136.98622
TAM8101,-23.17780,-46.45716
