callsign,latitude,longitude
RMTR00,55.03682,-1.70989
HBAL188,40.47112,-117.70383
HBAL186,39.00000,-119.20118
HBAL117,39.07586,-120.82806
CONTROL,42.68450,23.40989
HBAL015,39.16237,-111.23251
HBAL074,-2.82195,-41.98458
00000000,44.57016,26.07757
TTN,45.45953,9.27440
TTS,45.43617,9.28201
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97215,28.81527
YOLSUPUR,40.98273,28.82755
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79401
FAUNA1,40.47252,-3.55718
FREN1,40.97193,28.81529
ECO1,-33.39105,-70.79004
1EEJ911,-31.93778,115.95890
00000000,44.50085,26.06722
ESC725,45.45065,-73.74623
AFR990,-26.08809,28.27186
ORION1,47.45345,8.56175
AMBI,22.65445,88.44402
HBAL264,-8.54247,-78.98453
MT1,-26.13008,28.23547
ELC4,25.25980,55.35531
FUEL954,58.88408,5.63017
ELEC10,25.27142,55.34613
FUEL911,58.88351,5.61788
AP12,-37.00507,174.80382
F02,41.30117,2.07819
DMGR,31.99063,34.89954
FOLOWME3,13.20218,77.70921
DTD2TEG,8.98060,38.78770
HERON1,46.23812,6.11364
BRD2,32.00909,34.88064
NAVETTE3,46.23220,6.10826
YELLOW3,46.23708,6.11164
DAL476,41.29399,2.08363
V7,52.31338,4.80509
SASTAU1,58.88493,5.62823
TJ08,47.45337,8.55706
MEISTRAS,54.62810,25.28160
FDX96,35.05528,-89.95653
AIR21,25.23568,55.39808
PAPA8,40.49500,-3.58685
DAL55,31.36006,-76.94437
BAW27,22.36166,114.31834
HAUKKA1,60.31598,24.90601
AAL125,21.43597,113.33865
EVA005,30.28675,128.46375
N,45.81857,4.92355
THY24,23.82902,106.94128
TE13,47.46083,8.55728
A6EDW,25.23585,55.39812
ETD182,24.54648,54.52354
MAGELAN4,46.22887,6.10260
FM1,32.00510,34.87463
RA23030,43.44474,39.93543
8Z151,-4.38829,15.44619
TU012,47.45423,8.55557
UAE179,48.39217,43.41867
F10,41.29316,2.08024
MAS1,9.19219,95.93764
EVA029,29.35991,127.10255
UAE222,26.08035,55.94228
CAM134,45.46508,-73.75941
AAR221,37.19119,126.54351
CSN399,40.85197,-74.14148
UAL49,50.64963,-66.44979
FDX28,37.71661,-122.22139
DAAOPS2,53.42360,-6.24188
YELLOW7,46.22972,6.10200
KAL082,37.11209,123.99123
UAL83,43.16035,-73.71774
00000000,48.11799,16.56617
N688ZJ,51.27773,-0.78157
CQH8533,15.97612,108.58382
AIRPORT1,46.22893,6.10397
KAL018,36.95064,127.67568
AIC174,39.65273,65.72278
CPA831,40.34683,114.07910
CLX128,49.61763,6.20140
UAL895,47.86351,115.26527
AIC144,24.86673,75.06399
SIA52,53.36184,-2.28055
AIC126,31.22845,74.69709
SIA31,14.39713,123.10451
CES590,31.15762,121.80895
VPBCB,55.97890,37.39659
AIB244TE,53.53864,9.82250
UAE409,23.82027,57.50586
ACA43,51.41734,-71.24307
CPA3123,22.30235,113.92634
UAL179,38.05371,114.72515
CRK350,22.31351,113.91163
SQB02ERA,31.52505,74.39966
BAW33,2.74665,101.71623
AFR274,37.58276,139.69969
CRK081,25.48965,113.77506
CAL5173,26.72109,123.51117
QTR914,-34.93995,138.54240
F08,41.29045,2.07016
ACA031,40.36835,116.01337
GIA088,52.24511,4.40873
FDX41,35.06113,-89.95820
P14,40.50953,-3.57926
AIC102,31.44883,71.90629
CES586,33.40789,123.36638
CES768,36.66333,120.69200
A6EOT,25.23917,55.40048
AAR201,37.35635,126.55344
LIGHT,42.69213,23.41999
FDX12,37.71889,-122.21667
CHH496,40.25144,116.79691
CSN432,40.05759,122.55255
TUG2,25.26221,55.36412
AFR393,47.53290,-0.84471
VJT726,42.93531,-73.68497
DLH778,1.94728,104.16831
CCA967,45.99939,10.02991
CCA880,44.84382,124.66943
SIA319,3.16351,101.08521
UAE415,19.47840,69.58250
JAS27,41.94244,-72.67627
TAM8063,-22.98046,-46.27955
CSN330,26.56878,113.72327
SIA325,1.38794,103.99393
AZA680,-27.34781,-50.43982
CPA879,27.69444,129.19304
AFR460,-19.08156,56.58905
DLH510,-24.67874,-52.60585
UAL198,33.41757,129.89482
AAR211,37.20076,126.87853
CKK222,33.56451,130.21315
CPA807,51.06310,117.07664
FWZNF,43.62062,1.36413
DAL159,41.27005,123.91425
AZA688,-23.17538,-55.26837
CES208,48.04710,126.64847
DLH506,-23.46610,-46.67831
UAL853,40.77911,111.95873
DLH511,45.94106,5.90371
ARG1140,4.91977,-23.14480
CES582,31.14345,121.79827
DLH455,52.90462,3.20824
UAL123,54.21459,-16.71540
THA917,13.89137,100.81358
DAL185,33.86498,131.19742
AFR102,24.25981,108.10879
RANGER4,42.68914,23.39983
OH4,52.29918,4.75384
BAW59,-33.96711,18.59734
BAW2063,-20.26909,57.14264
CAL5235,29.60729,127.49302
CHH7962,51.79555,127.66737
CES588,56.16197,128.08908
UPS2,22.30140,113.92004
FDX1977,40.28044,-74.32850
SWR92,-21.72626,-42.55585
UAL857,32.64643,127.86713
DLH520,24.19592,-98.07541
DLH730,22.30681,113.92226
CCA818,52.95480,136.56987
CPA3281,22.16505,115.00219
UAE208,33.69563,48.75017
PAL101,15.01314,121.92371
CMP362,20.89998,-97.56164
MSR986,35.63578,26.60152
SWR138,21.52693,113.61207
VIR206,22.34279,113.99673
EVA068,14.27417,100.58064
BAW251,-18.45753,-56.21268
BAW15,13.74980,98.39072
BAW245,-20.31789,-50.39851
FIN81,1.44217,104.01723
CES710,38.37758,112.47073
ZEBRA7,47.45550,8.56199
AMX004,25.79219,-97.51440
SWR178,4.04219,100.65367
CCA982,58.56870,130.31070
IBE6051,-26.15309,28.24968
UAL871,32.27422,132.20222
SIA321,12.63809,98.97641
FMS,52.37068,13.52133
CPA254,22.35512,113.58890
SHT7J,51.71558,-0.51506
AIC191,59.33823,-36.89278
AIC103,66.64478,-62.59734
KLM394,51.60228,4.07489
ETH684,31.15316,121.81174
SVA038,26.66628,36.22163
CSN336,16.18227,117.94425
CHH498,50.33894,127.39602
UAL869,47.05490,115.20419
DAL469,45.47427,-70.24357
AEA039,5.27516,-79.62535
ACA82,32.08603,34.73048
TAM8085,-21.11405,-45.44174
ANA111,52.91589,147.73204
KLM592,52.31503,4.77390
UAL194,48.34552,11.45462
FDX5170,52.00465,17.92725
AFL2450,49.51854,4.25308
FOLLOW1,50.11019,14.26851
CCA988,45.83249,126.95700
THY1RD,45.73227,19.23322
CHH482,58.58582,130.59079
KAL020,37.15961,125.08338
SVA020,27.46736,30.68444
ANZ99,35.70729,140.44875
CPA837,34.71996,137.04390
TAM8101,-23.14498,-46.42263
SWR93,44.05838,6.33681
ROU1955,35.67577,138.02293
VHTGG,-36.93640,146.72621
AMX022,21.36454,-96.99931
AMX008,24.66594,-97.91228
BAW247,-11.53453,-38.26220
JBU894,40.68654,-74.18520
CHH7976,56.32141,128.23972
SAS940,59.65644,17.94180
JAL17,35.77446,140.39238
IBE6833,-13.96572,-52.52164
MDG058,-18.82861,47.19127
DLH507,48.97659,9.05041
AFR228,-17.87839,-48.63741
SAS97C,41.71628,2.79221
CES570,31.03191,121.82976
IBE2882,52.14032,5.93693
AMX097,39.43483,-114.96643
FDX5030,54.35504,25.17695
ELY027,45.10963,-70.60959
AMX026,23.54018,-98.30097
AIC127,72.86823,-63.38646
QTR8163,25.84324,-98.25728
AFR188,25.47725,107.92654
BOX571,51.89262,16.41907
AFR442,-19.79485,-43.46339
CCA986,44.86098,124.58254
BAW161,30.86427,121.77312
MPH8341,-24.94652,27.05592
AFR454,-18.01818,-45.35450
TOM45X,41.80202,18.68587
AIC101,59.10570,-38.97247
CLX766,-16.79965,-44.70987
CSN304,24.89799,113.74502
SAA210,5.67528,-1.15484
CES2856,51.44055,134.84930
QFA10,-27.03437,117.99190
IBE6409,21.95794,-93.65713
AAL722,53.42412,-6.24157
DAL420,5.61378,-0.16578
KAL072,37.63124,123.07177
UAL990,50.00423,0.93254
AFR406,-15.84387,-47.99858
UAL970,45.84814,3.73796
VPCWW,32.15838,-14.63143
AAR271,37.59368,137.35245
UAL955,66.89575,-100.24781
RYR3717,47.43323,19.25465
ELY006,57.08263,10.28613
UAE425,23.56488,57.86618
KAL122,35.70474,128.66667
AEA041,-22.29768,-46.56331
ELY001,45.46115,-67.97771
IBE6314,41.39067,-9.30998
AAL904,25.70349,-80.46698
SVA042,49.23656,-2.96427
UAL952,48.35396,11.79462
LAN704,25.52436,-19.13487
AIC173,54.81908,173.43483
AFR083,51.50809,-2.22336
IBE6586,40.08260,-4.04915
AAL834,27.97694,-82.53884
UAE761,-25.72309,28.76796
CSN660,46.80487,130.33496
FDX14,35.06494,-89.98022
JAL772,35.76853,140.39247
AEA075,-2.10034,-72.57923
AEA024,34.48434,-10.30159
CFG059,56.14380,-10.64650
RYR8BY,51.14886,-0.20490
AFR065,52.08190,-1.20167
IBS3932,40.49464,-3.58752
THY60,5.65050,100.01479
PAL721,33.75149,114.02167
UAE440,-26.31287,117.13766
AEA025,-10.79128,-54.91118
THY52,37.11095,124.87826
ETD76T,24.43089,54.64686
AUA82,56.69609,6.07527
ACA093,36.93948,-78.09828
AAL786,49.00570,2.56162
AFR459,43.48975,-1.74076
AEA057,-19.53905,-44.43280
THY26,31.64960,118.98000
THY72,23.07866,113.20318
T7SKA,53.27885,-2.85895
UAE231,59.00581,-39.78777
N866AB,47.09523,-9.15951
THY70,23.64551,111.32650
UAE356,-3.49374,106.11271
DLH457,53.85406,-0.26257
QTR890,31.65389,118.31270
CPA110,22.31297,113.93305
FDX108,35.06163,-89.98149
IBE6827,-18.30779,-42.99754
UAE414,-25.00693,114.05462
LPE2485,0.04117,-64.53797
GES031,40.25967,-3.44403
BAW282,55.97264,-9.02458
DLH481,49.16190,10.20552
VIR8E,55.76874,-7.07314
RKS32,40.01477,144.51196
EDW15J,47.84351,6.70652
MSR958,23.39913,113.28949
AAL187,58.93307,147.27547
HAL451,-29.20149,157.11435
FDX855,35.06223,-89.98365
FDX601,35.06450,-89.98335
PAPA3,40.49855,-3.58134
N152QS,45.55569,-104.50806
JBU464,40.64541,-73.77188
UAE318,35.70840,140.63403
TSC692,37.93155,23.94596
VIR44B,51.30490,-0.84595
FDX619,35.06553,-89.97462
THY800,26.66069,-48.34509
FOLOWME2,19.09189,72.87064
TAP087,-20.69989,-46.57825
