callsign,latitude,longitude
RMTR00,55.03682,-1.70989
HBAL188,40.47510,-117.70184
HBAL186,39.00119,-119.19360
HBAL117,39.07489,-120.82316
CONTROL,42.68450,23.40989
HBAL015,39.16835,-111.23792
HBAL074,-2.83058,-41.98449
00000000,44.57016,26.07757
TTN,45.45953,9.27440
TTS,45.43617,9.28201
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97216,28.81525
YOLSUPUR,40.98273,28.82755
FREN2,40.97189,28.81526
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79402
FAUNA1,40.47251,-3.55719
FREN1,40.97193,28.81530
ECO1,-33.39104,-70.79003
1EEJ911,-31.93778,115.95891
00000000,44.50085,26.06722
ESC725,45.45062,-73.74699
AFR990,-26.01725,28.29370
ORION1,47.45345,8.56175
AMBI,22.65430,88.44395
HBAL264,-8.55193,-79.03285
F12,41.30558,2.08814
MT1,-26.13008,28.23547
ELC4,25.25518,55.36407
FUEL954,58.88353,5.63111
ELEC10,25.27142,55.34613
FUEL911,58.88354,5.61790
AP12,-37.00593,174.79823
F02,41.30063,2.07548
DMGR,31.98884,34.89778
FOLOWME3,13.20284,77.70526
DTD2TEG,8.98060,38.78770
HERON1,46.23812,6.11364
BRD2,32.01041,34.87653
NAVETTE3,46.23374,6.10781
YELLOW3,46.23701,6.11157
DAL476,41.29971,2.08612
SASTAU1,58.88493,5.62823
TJ08,47.45337,8.55706
MEISTRAS,54.64473,25.29220
FDX96,35.05528,-89.95653
AIR21,25.23568,55.39808
PAPA8,40.49713,-3.58974
DAL55,31.30586,-76.72404
BAW27,22.27515,114.40943
HAUKKA1,60.31598,24.90601
AAL125,21.57587,113.35299
EVA005,30.40112,128.63541
N,45.89785,4.93286
THY24,23.83864,106.71331
TE13,47.46109,8.55857
A6EDW,25.23585,55.39812
ETD182,24.61887,54.45643
MAGELAN4,46.22887,6.10260
FM1,32.00514,34.87495
RA23030,43.44474,39.93543
8Z151,-4.38829,15.44618
TU012,47.45424,8.55557
UAE179,48.21368,43.61657
F10,41.29398,2.08209
MAS1,9.34713,95.79125
EVA029,29.46329,127.26002
UAE222,26.22903,56.00260
00000000,48.10723,16.57222
CAM134,45.46508,-73.75939
AAR221,37.16281,126.41805
CSN399,40.92379,-74.35453
UAL49,50.79496,-66.22917
FDX28,37.71661,-122.22139
DAAOPS2,53.42357,-6.24186
YELLOW7,46.22972,6.10200
KAL082,37.21805,123.70934
UAL83,43.32051,-73.68460
00000000,48.11799,16.56617
N688ZJ,51.27748,-0.78056
CQH8533,16.17271,108.65385
AIRPORT1,46.22893,6.10397
KAL018,36.88669,127.87232
AIC174,39.87371,65.60992
CPA831,40.55769,113.93590
CLX128,49.61961,6.20148
UAL895,48.07287,115.28167
AIC144,25.07304,75.13052
SIA52,53.36184,-2.28055
AIC126,31.35922,74.49406
SIA31,14.53556,123.28419
CES590,31.15762,121.80895
ETD278,10.18790,68.90074
VPBCB,55.97865,37.39661
AIB244TE,53.53863,9.82248
UAE409,23.67954,57.70237
ACA43,51.59002,-71.02774
CPA3123,22.30235,113.92634
UAL179,38.28355,114.69797
CRK350,22.31933,113.92400
SQB02ERA,31.52493,74.39964
BAW33,2.74665,101.71623
AFR274,37.71021,139.51315
CRK081,25.70831,113.76237
CAL5173,26.84398,123.67167
QTR914,-34.96088,138.51372
F08,41.29045,2.07016
ACA031,40.37640,115.85199
GIA088,52.29650,4.52142
FDX41,35.06112,-89.95818
P14,40.50953,-3.57926
AIC102,31.55896,71.66667
CES586,33.63087,123.36519
CES768,36.76472,120.64852
AAR201,37.29202,126.61092
LIGHT,42.69213,23.41999
FDX12,37.71889,-122.21667
CHH496,40.30161,116.86517
CSN432,40.24965,122.67810
TUG2,25.26228,55.36399
AFR393,47.38737,-1.03656
VJT726,43.10783,-73.59830
DLH778,2.05940,104.13120
CCA967,46.10106,10.23287
CCA880,44.95710,124.89448
SIA319,3.31224,100.93512
UAE415,19.37336,69.80113
JAS27,41.94241,-72.67614
TAM8063,-22.79058,-46.28255
CSN330,26.76704,113.68222
SIA325,1.44983,104.02004
AZA680,-27.19996,-50.33471
CPA879,27.82069,129.37907
AFR460,-18.88960,56.46503
DLH510,-24.48927,-52.51496
UAL198,33.49727,130.10751
KAL024,37.44293,126.47613
AAR211,37.15887,127.02200
CKK222,33.67677,130.39513
CPA807,51.23898,117.24220
FWZNF,43.62062,1.36413
DAL159,41.45896,124.05021
AZA688,-23.02620,-55.10992
CES208,48.26657,126.70445
DLH506,-23.39282,-46.67841
UAL853,40.92719,112.12018
DLH511,45.77570,5.64484
ARG1140,4.74659,-23.26650
CES582,31.14345,121.79827
DLH455,53.02714,2.88705
RYR21GH,37.78195,-0.80349
UAL123,54.19585,-16.40963
THA917,13.98462,100.83811
DAL185,33.91562,131.41795
AFR102,24.47568,108.08262
RANGER4,42.68915,23.39982
OH4,52.29919,4.75384
BAW59,-33.96711,18.59734
BAW2063,-20.26195,57.01419
CAL5235,29.73793,127.66684
CHH7962,52.10950,127.03391
CES588,56.35721,128.27267
UPS2,22.30092,113.91824
FDX1977,40.44466,-74.24310
SWR92,-21.62668,-42.39764
UAL857,32.72733,128.12300
DLH520,24.40805,-98.00196
TU014,47.45422,8.55771
DLH730,22.31292,113.91946
CCA818,53.12360,136.77147
CPA3281,22.21399,114.86800
UAE208,33.88600,48.60441
PAL101,15.09737,122.04688
CMP362,21.04852,-97.73383
MSR986,35.81254,26.39658
SWR138,21.42613,113.53297
VIR206,22.37100,114.08463
EVA068,14.30830,100.44530
BAW251,-18.28986,-56.06897
BAW15,13.93977,98.29189
BAW245,-20.14467,-50.30350
CHH7978,40.08168,116.57704
FIN81,1.44217,104.01723
CES710,38.60037,112.41754
ZEBRA7,47.45552,8.56178
AMX004,26.00524,-97.42322
SWR178,4.26398,100.70245
CCA982,58.73700,130.51279
IBE6051,-26.15818,28.24809
UAL871,32.35995,132.40355
SIA321,12.82750,98.87663
FMS,52.37069,13.52133
CPA254,22.54422,113.60718
SHT7J,51.66998,-0.57782
AIC191,59.37434,-36.49205
AIC103,66.81384,-62.39792
KLM394,51.45126,4.04716
P21,40.46719,-3.56875
ETH684,31.14402,121.81012
SVA038,26.68753,36.00660
CSN336,16.04279,118.07450
CHH498,50.55560,127.46757
UAL869,47.26647,115.22047
DAL469,45.66556,-70.12086
AEA039,5.51739,-79.43655
ACA82,32.15601,34.60290
TAM8085,-21.04473,-45.23061
ANA111,53.12222,147.87057
KLM592,52.31503,4.77391
UAL194,48.42136,11.31433
FDX5170,52.01317,18.24448
AFL2450,49.54697,4.51936
FOLLOW1,50.10798,14.26157
CCA988,45.91056,127.22752
THY1RD,45.86678,19.01064
CHH482,58.74123,130.77835
KAL020,37.13258,124.82242
SVA020,27.61642,30.56474
ANZ99,35.65805,140.48418
CPA837,34.84868,137.22871
TAM8101,-23.01175,-46.29435
SWR93,43.86031,6.21775
ROU1955,35.74406,138.19943
VHTGG,-36.82219,146.92474
AMX022,21.39340,-96.76698
AMX008,24.87360,-97.83987
BAW247,-11.37732,-38.15041
JBU894,40.68654,-74.18520
CHH7976,56.51958,128.42271
SAS940,59.65740,17.94936
JAL17,35.77446,140.39238
IBE6833,-13.77649,-52.37178
MDG058,-18.75201,47.22233
DLH507,48.78367,9.02245
AFR228,-17.69758,-48.51371
SAS97C,41.82724,2.77717
CES570,30.95357,121.85922
IBE2882,52.01802,5.65666
AMX097,39.61711,-115.12525
FDX5030,54.38382,25.53231
ELY027,45.23383,-70.40548
AMX026,23.76808,-98.22264
AIC127,73.02539,-62.99350
QTR8163,26.06456,-98.22353
AFR188,25.60699,107.74168
BOX571,51.94633,16.72745
AFR442,-19.61316,-43.39919
CCA986,44.98915,124.83614
BAW161,30.97283,121.71516
MPH8341,-24.74722,26.95641
AFR454,-17.83980,-45.26058
TOM45X,41.95395,18.50066
AIC101,59.14111,-38.58214
CLX766,-16.60383,-44.60670
CSN304,25.10271,113.76215
SAA210,5.65425,-1.31557
CES2856,51.61121,135.03607
QFA10,-26.95033,117.72125
IBE6409,21.87057,-93.39754
AAL722,53.42371,-6.24114
DAL420,5.61090,-0.16489
KAL072,37.78633,122.87314
UAL990,50.18701,0.76333
AFR406,-15.75132,-47.80156
UAL970,45.89771,3.40089
VPCWW,31.98381,-14.76927
AAR271,37.68256,137.54889
UAL955,67.06935,-99.93717
RYR3717,47.43272,19.25290
ELY006,57.21000,9.97452
UAE425,23.43645,58.06274
KAL122,35.53914,128.78525
AEA041,-22.14661,-46.44385
ELY001,45.60904,-67.78489
IBE6314,41.37781,-9.59674
AAL904,25.70768,-80.38038
SVA042,49.26860,-3.29315
UAL952,48.35396,11.79462
LAN704,25.33778,-19.26681
AIC173,54.85739,172.97008
AFR083,51.56955,-2.56709
IBE6586,40.03897,-4.28367
AAL834,27.97696,-82.53886
UAE761,-25.54317,28.75031
CSN660,46.94595,130.54765
FDX14,35.06494,-89.98022
JAL772,35.76853,140.39247
AEA075,-1.93679,-72.50289
AEA024,34.30902,-10.45725
CFG059,56.22109,-11.00264
RYR8BY,51.14872,-0.18696
AFR065,52.26242,-1.38962
IBS3932,40.49464,-3.58752
THY60,5.78384,99.88074
PAL721,33.97357,113.95238
UAE440,-26.21478,116.90301
AEA025,-10.65860,-54.75716
THY52,37.09320,124.57535
ETD76T,24.43421,54.64410
AUA82,56.85855,5.81306
ACA093,36.72546,-78.08659
AAL786,49.00570,2.56162
AFR459,43.28506,-1.87036
AEA057,-19.37718,-44.31046
THY26,31.64644,118.69995
THY72,22.99699,113.18130
T7SKA,53.41451,-3.15825
UAE231,59.04697,-39.40754
N866AB,47.16943,-9.48422
THY70,23.56279,111.12634
UAE356,-3.32527,106.05008
DLH457,54.02969,-0.48639
QTR890,31.67015,118.07901
CPA110,22.31297,113.93305
FDX108,35.06163,-89.98149
IBE6827,-18.14623,-42.88327
UAE414,-24.91695,113.77980
LPE2485,0.18186,-64.39230
GES031,40.17915,-3.52570
BAW282,56.10466,-9.35452
THY68,13.67822,100.75559
DLH481,49.27350,10.01439
VIR8E,55.94364,-7.31921
RKS32,40.15778,144.68201
EDW15J,47.90900,6.45447
MSR958,23.34824,113.27579
AAL187,59.03275,147.59232
HAL451,-29.05933,157.22083
FDX855,35.06223,-89.98365
FDX601,35.06449,-89.98334
PAPA3,40.49855,-3.58134
N152QS,45.71439,-104.30319
JBU464,40.64541,-73.77188
UAE318,35.81676,140.65201
TSC692,37.93155,23.94596
VIR44B,51.41862,-0.94661
FDX619,35.06553,-89.97462
THY800,26.66069,-48.34509
FOLOWME2,19.09435,72.86682
TAP087,-20.51022,-46.59601
ANA109,63.09145,163.67090
UAE408,-22.21924,109.69542
CPA823,65.01614,94.84700
AAL215,-10.16240,-58.92934
SWR197,51.66238,19.19230
JBU1124,40.64551,-73.77432
FDX583,35.06108,-89.97451
KV3,52.31776,4.74107
THY38R,-25.85204,28.78170
QTR740,67.77873,-52.72938
UAL972,50.96713,3.68280
BAW166,45.87844,19.53184
NAX7088,64.82860,5.29530
SIA298,-2.91711,112.07242
KLM792,44.36172,-6.23146
TJS29,46.20099,6.05394
TCX2735,53.38152,-3.82152
THY84,23.60934,109.65231
UAE221,72.69152,-41.50143
QTR1369,-27.90271,22.78147
AAL742,41.29124,2.08258
UAE219,59.04028,-32.15653
DAL106,51.68816,-0.77372
JAL69,36.68668,155.31508
ACA007,44.04265,123.12495
UAE203,59.28564,-35.19571
LAN533,-22.33473,-74.88015
THY173,41.39259,34.89039
SVA860,13.98015,118.97533
ETD474,-6.13092,106.64796
AAL720,41.79652,12.24123
KAL138,34.71249,129.37035
CSN461,55.53691,30.65091
THY54,11.01178,99.82836
DAL64,41.79809,12.24588
RYR3GB,44.68254,16.41122
KLM214,52.31486,4.77021
KLM749,51.35143,-1.58300
TSC154,50.90007,4.49409
DAL583,57.61964,145.06288
ETD424,14.03103,120.77222
QTR778,44.54831,15.57768
LNE1441,7.05909,-67.16269
N194WM,51.29681,14.26040
DAL2040,40.63953,-73.78065
UAE213,35.96928,-20.51592
IBE6456,35.77377,-15.72634
SAY9858,59.00771,46.12134
AIC160,52.57796,17.50318
CPA3273,32.99371,132.75066
FDX26,50.86795,7.14111
THY56,11.28525,99.68644
DAL110,27.52332,-80.47719
ELY002,37.04101,23.56645
QTR956,-5.46672,106.74402
QTR727,59.77621,-31.56954
QTR1373,-20.90968,20.05095
QTR756,46.79631,16.00557
QTR703,59.73128,-27.67475
QTR900,-18.43360,102.19711
BAW2278,57.36415,-13.74630
QTR870,31.26313,121.20013
TAM8113,-17.97194,-50.47331
BAW190,51.37033,-1.56065
CSN3074,21.03593,114.22211
CAL5321,31.24060,129.89294
AAL996,23.03206,-90.63136
BAW92W,51.46795,-0.47350
VIR86Z,56.61392,-5.24357
THY166,20.90529,102.47115
TSC652,49.56421,-3.82406
ETH604,41.62170,104.61682
FDX82,35.06664,-89.98382
ANA115,41.84770,141.86395
TSC408,50.92205,-0.28748
KAL054,37.09333,127.35119
RYR6CE,42.16092,0.40343
SUR8901,45.45464,-73.76215
DAL589,49.74479,133.08607
OAE702,48.55059,19.66517
AIC171,51.46522,-0.11345
LAN507,-33.40221,-70.78744
AZA62J,50.08331,-27.71760
CLX779,50.99977,2.48573
ACA091,39.07796,-77.02043
CBJ462,11.68625,121.53900
AFR099,49.00264,2.58989
DAL414,39.32162,15.50093
KLM771,51.11668,-2.02148
SVA822,-1.30086,105.35415
UAE332,13.87974,119.79049
KAL504,43.49740,116.45468
JAL1,36.79599,156.44159
EDW11,52.53122,-1.58140
QTR930,13.88528,111.58216
JBU1415,37.61373,-122.38940
QTR806,37.59740,128.97150
TCX2719,58.95364,-8.20560
UAE316,37.03789,130.11571
QTR962,-2.56456,108.75674
AAL56,51.46531,-0.23628
UAE216,74.94831,3.09235
AAL984,25.62817,-80.09360
N151QS,42.83377,-1.91456
KLM676,52.31430,4.77531
QTR946,1.09696,103.85883
AAL912,22.54807,-79.03205
KLM751,46.17587,-29.15802
N805TM,23.49883,120.33819
CAR12,-31.94843,115.95973
SIA328,38.98661,43.99475
QTR932,14.13629,117.65858
OMA844,23.60579,58.27763
XAX215,2.28017,102.00642
THY2,43.87465,19.16885
DAL146,25.35333,-79.61375
TAP075,-14.90263,-41.82789
AAL2491,25.79788,-80.27470
CFG115,47.93321,-9.25406
QTR730,60.71022,0.91373
BAW8,72.32080,31.18896
AFL107,74.87123,6.46844
QTR1363,-23.75272,29.10024
GTI8086,22.30840,113.91636
AAL907,-32.81677,-65.05375
KLM604,62.39758,-21.72282
AAL263,68.81882,-179.86098
AAL78,57.50024,-11.20571
UAE226,79.65143,22.15860
