callsign,latitude,longitude
RMTR00,55.03681,-1.70989
HBAL188,40.45757,-117.70844
HBAL186,38.99391,-119.22495
HBAL117,39.07651,-120.84235
CONTROL,42.68451,23.40988
HBAL015,39.14030,-111.21448
HBAL074,-2.79533,-41.98509
00000000,44.57016,26.07757
TTN,45.45953,9.27441
TTS,45.43617,9.28199
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97216,28.81523
YOLSUPUR,40.98267,28.82756
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79401
FAUNA1,40.47177,-3.55724
FREN1,40.97193,28.81530
ECO1,-33.39105,-70.79004
1EEJ911,-31.93778,115.95891
00000000,44.50085,26.06722
ESC725,45.45277,-73.78155
AMBI,22.65445,88.44402
HBAL264,-8.51491,-78.97936
MT1,-26.13008,28.23547
ELC4,25.26543,55.34585
FOLOWME1,13.20335,77.70563
FUEL954,58.88414,5.62937
FUEL911,58.88353,5.61777
AP12,-37.00709,174.79718
F02,41.30481,2.08366
DMGR,31.99483,34.89631
FOLOWME3,13.20339,77.70557
DTD2TEG,8.98061,38.78770
BRD2,32.01443,34.87614
NAVETTE3,46.23218,6.10799
YELLOW3,46.23707,6.11163
DAL476,41.28503,2.07437
V7,52.29727,4.78371
SASTAU1,58.88078,5.62824
MEISTRAS,54.63919,25.28201
FDX96,35.05528,-89.95654
AIR21,25.23381,55.39511
PAPA8,40.48655,-3.58755
DAL55,31.59970,-77.60500
SER354,45.45930,-73.75775
BAW27,22.35947,114.04872
AAL125,21.57358,113.63249
EVA005,29.91483,127.91076
N,45.58072,4.89602
THY24,23.79776,107.62884
TE13,47.46083,8.55728
A6EDW,25.23374,55.39679
ETD182,24.44806,54.65581
FM1,32.00504,34.87482
RA23030,43.45070,39.93543
8Z151,-4.38829,15.44619
TU012,47.45424,8.55557
UAE179,48.92451,42.78709
F10,41.26949,2.08261
MAS1,9.63659,96.89137
EVA029,28.89830,126.48200
UAE222,25.79196,55.92326
CAM134,45.46508,-73.75941
AAR221,37.38450,126.49367
CSN399,40.55946,-73.70312
UAL49,50.11574,-67.11302
FDX28,37.71661,-122.22141
DAAOPS2,53.42266,-6.24573
YELLOW7,46.23470,6.11111
KAL082,37.15627,124.79780
UAL83,42.59537,-73.87151
N688ZJ,51.27771,-0.78148
CQH8533,15.38891,108.36797
KAL018,37.13063,127.10948
AIC174,38.98723,66.05614
CPA831,39.67863,114.37334
