callsign,latitude,longitude
RMTR00,55.03682,-1.70989
HBAL188,40.46104,-117.70734
HBAL186,38.99537,-119.21930
HBAL117,39.07679,-120.83899
CONTROL,42.68451,23.40988
HBAL015,39.14615,-111.21899
HBAL074,-2.80312,-41.98472
00000000,44.57016,26.07757
TTN,45.45953,9.27440
TTS,45.43617,9.28199
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97217,28.81526
YOLSUPUR,40.98269,28.82759
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79401
FAUNA1,40.47252,-3.55718
FREN1,40.97193,28.81529
ECO1,-33.39104,-70.79003
1EEJ911,-31.93778,115.95890
00000000,44.50085,26.06722
ESC725,45.45011,-73.77860
AMBI,22.65445,88.44402
HBAL264,-8.53697,-78.98411
MT1,-26.13008,28.23547
ELC4,25.25958,55.35531
FOLOWME1,13.20204,77.70499
FUEL954,58.88414,5.62937
FUEL911,58.88353,5.61777
AP12,-37.00731,174.79712
F02,41.30357,2.08530
DMGR,31.99483,34.89630
FOLOWME3,13.20339,77.70557
DTD2TEG,8.98060,38.78771
BRD2,32.01495,34.87945
NAVETTE3,46.23218,6.10799
YELLOW3,46.23708,6.11164
DAL476,41.28617,2.07807
V7,52.30722,4.79693
SASTAU1,58.88078,5.62824
MEISTRAS,54.63636,25.28217
FDX96,35.05528,-89.95654
AIR21,25.23558,55.39801
PAPA8,40.48655,-3.58755
DAL55,31.54143,-77.44666
SER354,45.45930,-73.75775
BAW27,22.38474,114.12750
AAL125,21.50409,113.56518
EVA005,30.00999,128.05132
N,45.63846,4.90272
THY24,23.80551,107.46416
TE13,47.46083,8.55728
A6EDW,25.23580,55.39813
ETD182,24.45668,54.65199
FM1,32.00510,34.87464
RA23030,43.44474,39.93543
8Z151,-4.38829,15.44619
TU012,47.45424,8.55557
UAE179,48.77081,42.92879
F10,41.29245,2.07841
MAS1,9.74431,96.79296
EVA029,29.03846,126.66480
UAE222,25.80537,55.83226
CAM134,45.46508,-73.75941
AAR221,37.33969,126.53387
CSN399,40.65616,-73.74635
UAL49,50.24853,-66.96620
FDX28,37.71661,-122.22139
DAAOPS2,53.42393,-6.24256
YELLOW7,46.23472,6.11106
KAL082,37.12706,124.64802
UAL83,42.71545,-73.81638
N688ZJ,51.27737,-0.78085
CQH8533,15.53402,108.42147
KAL018,37.08682,127.24728
AIC174,39.13138,65.98442
CPA831,39.84123,114.30224
CLX128,49.61782,6.20140
UAL895,47.39899,115.22917
AIC144,24.38881,74.87903
AIC126,30.88527,75.13404
SIA31,14.06953,122.68066
CES590,31.14039,121.80016
VPBCB,55.97799,37.39654
AIB244TE,53.53863,9.82248
UAE409,24.12411,57.07693
ACA43,50.97228,-71.80634
UAL179,37.54308,114.78474
CRK350,22.30989,113.92256
SQB02ERA,31.52505,74.39966
AFR274,37.31758,140.10631
CRK081,24.93114,113.83601
CAL5173,26.39391,123.08099
QTR914,-34.93869,138.53880
F08,41.29127,2.07437
ACA031,40.35525,116.36594
GIA088,52.25917,4.65946
FDX41,35.06113,-89.95820
AIC102,31.28529,72.45846
CES586,32.90112,123.36883
CES768,36.65928,120.41442
A6EOT,25.23917,55.40046
AAR201,37.43977,126.47901
LIGHT,42.69213,23.41999
FDX12,37.71889,-122.21667
CHH496,40.23244,116.59222
CSN432,39.64299,122.30193
TUG2,25.26210,55.36404
AFR393,47.72838,-0.18987
VJT726,42.56277,-73.87032
DLH778,1.74585,104.19268
CCA967,45.73975,9.63307
CCA880,44.55280,124.10297
SIA319,2.83113,101.41949
UAE415,19.71144,69.09689
JAS27,41.94248,-72.67610
TAM8063,-23.31061,-46.39781
CSN330,26.14106,113.66467
SIA325,1.36134,103.98270
AZA680,-27.67195,-50.70667
CPA879,27.39803,128.75951
AFR460,-19.49291,56.85570
DLH510,-25.12503,-52.82138
UAL198,33.26729,129.39549
AAR211,37.29222,126.61024
CKK222,33.38228,129.75755
CPA807,50.64574,116.68933
FWZNF,43.62062,1.36414
DAL159,40.85994,123.61993
AZA688,-23.49878,-55.61345
CES208,47.53584,126.56039
DLH506,-23.44450,-46.50837
UAL853,40.31419,111.90942
DLH511,46.29853,6.48818
ARG1140,5.30400,-22.87468
CES582,31.14686,121.79843
DLH455,52.63140,3.90996
UAL123,54.25129,-17.43596
THA917,13.70997,100.76603
DAL185,33.75142,130.70799
AFR102,23.81915,108.25275
RANGER4,42.68914,23.39983
OH4,52.29918,4.75384
BAW2063,-20.29571,57.40177
CAL5235,29.31995,127.07967
CHH7962,51.28706,127.65690
CES588,55.75809,127.72089
UPS2,22.29977,113.92146
FDX1977,39.91147,-74.59094
SWR92,-21.95813,-42.92618
UAL857,32.51614,127.38812
DLH520,23.71804,-98.23995
TU014,47.45414,8.55907
DLH730,22.30948,113.92774
CCA818,52.55003,136.09550
CPA3281,22.27059,114.90412
UAE208,33.25887,49.08512
PAL101,14.84891,121.63042
CMP362,20.56696,-97.18001
ST5110,53.63150,9.99899
MSR986,35.24561,27.04943
SWR138,21.74865,113.80579
VIR206,22.31079,113.90615
EVA068,14.03783,100.61945
BAW251,-18.82603,-56.52981
BAW15,13.30118,98.62682
BAW245,-20.70163,-50.63746
FIN81,1.36759,103.98988
CES710,37.88690,112.58701
ZEBRA7,47.45677,8.55117
AMX004,25.29472,-97.69214
SWR178,3.54854,100.69100
CCA982,58.00562,129.87213
IBE6051,-26.14201,28.24491
UAL871,32.07152,131.73080
SIA321,12.21149,99.20061
FMS,52.37068,13.52133
CPA254,21.93523,113.52773
SHT7J,51.60646,-0.14755
AIC191,59.25328,-37.77859
AIC103,66.20097,-63.10850
KLM394,51.90263,4.15966
ETH684,31.15384,121.81033
SVA038,26.62831,36.75843
CSN336,16.55832,117.59135
CHH498,49.83077,127.22584
UAL869,46.63608,114.09762
DAL469,45.04325,-70.51675
AEA039,4.80940,-79.68266
ACA82,31.91432,34.91444
TAM8085,-21.25957,-45.90240
ANA111,52.45584,147.43655
KLM592,52.31503,4.77391
UAL194,48.26713,11.88634
FDX5170,52.08815,17.18071
AFL2450,49.45742,3.70269
FOLLOW1,50.11015,14.26855
CCA988,45.64787,126.33072
THY1RD,45.42563,19.73471
CHH482,58.12349,129.99307
KAL020,37.21335,125.63258
SVA020,27.20969,31.09858
ANZ99,35.78904,140.38890
CPA837,34.43143,136.63310
TAM8101,-23.37268,-46.66158
SWR93,44.51265,6.60057
ROU1955,35.48146,137.65326
VHTGG,-37.20099,146.26227
AMX022,21.17373,-97.50208
AMX008,24.14250,-98.09372
BAW247,-11.89133,-38.51636
JBU894,40.68655,-74.18518
CHH7976,55.90796,127.85198
SAS940,59.65402,17.93562
IBE6833,-14.35808,-52.83477
MDG058,-18.74323,47.12006
DLH507,49.43890,8.89937
AFR228,-18.28244,-48.91491
SAS97C,41.50122,2.67835
CES570,31.14467,121.78920
IBE2882,52.42350,6.59564
AMX097,39.09047,-114.50800
FDX5030,54.28542,24.36751
ELY027,44.76494,-70.99770
AMX026,23.01938,-98.47794
AIC127,72.49026,-64.45352
QTR8163,25.33033,-98.33495
AFR188,25.03843,108.05392
BOX571,51.77005,15.73487
AFR442,-20.20116,-43.60743
CCA986,44.56970,124.01655
BAW161,30.79674,121.89729
MPH8341,-25.36645,27.26548
AFR454,-18.41518,-45.55956
TOM45X,41.44965,19.09999
AIC101,59.01433,-39.83078
CLX766,-17.23350,-44.93599
CSN304,24.45291,113.70758
SAA210,5.72206,-0.79656
CES2856,51.03336,134.41101
QFA10,-27.24023,118.66338
IBE6409,21.96244,-94.12594
AAL722,53.42412,-6.24163
DAL420,5.60808,-0.16968
KAL072,37.29202,123.58389
UAL990,49.63148,1.27300
AFR406,-16.19371,-48.34019
UAL970,45.73082,4.48400
VPCWW,32.58495,-14.29200
AAR271,37.39215,136.91132
UAL955,66.50908,-100.92363
RYR3717,47.43364,19.25553
ELY006,56.78377,11.00104
UAE425,23.86980,57.43600
AZG785,50.67513,-79.31898
KAL122,36.02682,128.42012
AEA041,-22.63346,-46.82948
ELY001,45.09464,-68.40134
IBE6314,41.41731,-8.65648
AAL904,25.78375,-80.37520
SVA042,49.15516,-2.21642
LAN704,25.97159,-18.81637
AIC173,54.72020,174.53940
AFR083,51.36438,-1.44292
IBE6586,40.15736,-3.64078
AAL834,27.97694,-82.53887
UAE761,-26.00656,28.64281
CSN660,46.62566,129.70512
FDX14,35.06494,-89.98022
AEA075,-2.46950,-73.06855
AEA024,34.87656,-9.95019
CFG059,55.92851,-9.82561
RYR8BY,51.14886,-0.20490
AFR065,51.65064,-0.75966
IBS3932,40.49463,-3.58752
THY60,5.47916,100.45400
PAL721,33.24160,114.18035
UAE440,-26.58151,117.84329
AEA025,-11.09505,-55.26455
THY52,37.14857,125.56660
ETD76T,24.42890,54.64865
AUA82,56.32961,6.65588
ACA093,37.44764,-78.12617
AFR459,43.96361,-1.46667
AEA057,-19.90020,-44.70667
THY26,31.62314,119.60562
THY72,23.25952,113.25124
T7SKA,52.95680,-2.19772
UAE231,58.85942,-40.60314
N866AB,47.00044,-8.47271
THY70,23.62372,111.82541
UAE356,-4.02803,106.31195
DLH457,53.61983,0.50255
QTR890,31.61553,118.84532
FDX108,35.06163,-89.98149
IBE6827,-18.66917,-43.27495
UAE414,-25.21488,114.69897
LPE2485,-0.27098,-64.86119
GES031,40.41609,-3.50635
BAW282,55.66200,-8.26567
DLH481,48.92226,10.59154
VIR8E,55.34093,-6.48347
RKS32,39.68381,144.12253
EDW15J,47.70012,7.24879
MSR958,23.39965,113.28964
AAL187,58.72455,146.58873
HAL451,-29.52282,156.88676
FDX855,35.06223,-89.98367
FDX601,35.06449,-89.98334
N152QS,45.19336,-104.96992
JBU464,40.64542,-73.77188
UAE318,35.58078,140.50816
VIR44B,51.04665,-0.61219
FDX619,35.06553,-89.97462
FOLOWME2,19.09156,72.87206
TAP087,-21.15376,-46.50060
ANA109,62.54347,162.68109
UAE408,-22.63321,110.33147
CPA823,64.41460,95.53242
AAL215,-10.64473,-58.38593
SWR197,51.49692,18.20419
JBU1124,40.64550,-73.77435
FDX583,35.06109,-89.97451
KV3,52.31776,4.74107
THY38R,-25.92307,28.41717
QTR740,67.93213,-50.74535
UAL972,51.01352,4.34608
BAW166,46.40504,18.85961
NAX7088,64.51401,6.86294
SIA298,-2.57217,111.46412
KLM792,44.91434,-5.46697
TJS29,46.22526,6.08957
TCX2735,53.41962,-3.06317
THY84,23.43584,110.33835
UAE221,72.43661,-43.47279
QTR1369,-28.38704,22.34904
AAL742,41.29129,2.08263
UAE219,59.07079,-33.42847
DAL106,51.10139,-0.20191
JAL69,36.60118,154.47551
ACA007,43.63364,122.33767
UAE203,59.23253,-36.46679
LAN533,-23.31175,-74.79082
THY173,41.39127,34.02210
SVA860,13.90521,119.65371
AAL720,41.79646,12.24117
KAL138,35.28085,128.95981
CSN461,55.34484,29.41797
THY54,10.38597,100.14736
RYR3GB,44.19530,17.00817
KLM214,52.31200,4.76583
KLM749,51.62713,-0.49232
TSC154,50.90271,4.49518
DAL583,57.09352,144.20955
ETD424,14.17613,121.21149
QTR778,44.36861,16.54260
LNE1441,6.59592,-67.67760
N194WM,50.77190,14.94185
DAL2040,40.63934,-73.78085
UAE213,35.90835,-21.44198
IBE6456,36.10070,-15.04806
SAY9858,58.82103,44.89448
AIC160,52.03214,18.13764
CPA3273,32.61685,132.11812
AAR602,29.72002,131.65186
THY56,10.67111,100.00206
DAL110,28.14083,-80.80756
ELY002,36.75201,24.50062
