callsign,latitude,longitude
RMTR00,55.03682,-1.70989
HBAL188,40.46118,-117.70728
HBAL186,38.99547,-119.21898
HBAL117,39.07679,-120.83899
CONTROL,42.68450,23.40989
HBAL015,39.14615,-111.21899
HBAL074,-2.80312,-41.98472
00000000,44.57016,26.07757
TTN,45.45953,9.27441
TTS,45.43617,9.28199
SWP1,25.27158,55.34711
ERADUBA,43.55808,-6.02827
ERADUBB,43.55808,-6.02827
KUSARC2,40.97216,28.81525
YOLSUPUR,40.98270,28.82759
FREN2,40.97190,28.81528
INDRAMK1,14.74951,-17.48737
LIBRE,-33.39217,-70.79402
FAUNA1,40.47252,-3.55718
FREN1,40.97193,28.81529
ECO1,-33.39104,-70.79003
1EEJ911,-31.93778,115.95890
00000000,44.50085,26.06722
ESC725,45.45010,-73.77810
AFR990,-26.15635,28.24868
AMBI,22.65445,88.44402
HBAL264,-8.53697,-78.98411
MT1,-26.13008,28.23547
ELC4,25.25958,55.35531
FOLOWME1,13.20205,77.70470
FUEL954,58.88414,5.62937
FUEL911,58.88353,5.61777
AP12,-37.00777,174.79716
F02,41.30357,2.08530
DMGR,31.99483,34.89630
FOLOWME3,13.20339,77.70557
DTD2TEG,8.98060,38.78771
BRD2,32.01499,34.87971
NAVETTE3,46.23218,6.10799
YELLOW3,46.23708,6.11164
DAL476,41.28617,2.07807
V7,52.30722,4.79693
SASTAU1,58.88078,5.62824
MEISTRAS,54.63636,25.28217
FDX96,35.05528,-89.95654
AIR21,25.23568,55.39808
PAPA8,40.48655,-3.58755
DAL55,31.53896,-77.43999
SER354,45.45930,-73.75775
BAW27,22.38474,114.12750
AAL125,21.49823,113.55958
EVA005,30.00999,128.05132
N,45.64389,4.90339
THY24,23.80586,107.45676
TE13,47.46083,8.55728
A6EDW,25.23584,55.39814
ETD182,24.45668,54.65199
FM1,32.00510,34.87464
RA23030,43.44474,39.93543
8Z151,-4.38829,15.44619
TU012,47.45424,8.55557
UAE179,48.77081,42.92879
F10,41.29245,2.07841
MAS1,9.75460,96.78335
EVA029,29.03846,126.66480
UAE222,25.80537,55.83226
CAM134,45.46508,-73.75941
AAR221,37.33969,126.53387
CSN399,40.66035,-73.74847
UAL49,50.25523,-66.95878
FDX28,37.71661,-122.22139
DAAOPS2,53.42389,-6.24231
YELLOW7,46.23472,6.11106
KAL082,37.12629,124.63983
UAL83,42.72094,-73.81420
N688ZJ,51.27735,-0.78079
CQH8533,15.53998,108.42368
KAL018,37.08682,127.24728
AIC174,39.14708,65.97660
CPA831,39.85666,114.29543
CLX128,49.61782,6.20140
UAL895,47.39899,115.22917
AIC144,24.39445,74.88119
AIC126,30.89020,75.12846
SIA31,14.07431,122.68679
CES590,31.14044,121.80037
VPBCB,55.97799,37.39654
AIB244TE,53.53863,9.82250
UAE409,24.12181,57.08018
ACA43,50.98425,-71.79135
UAL179,37.55612,114.78323
CRK350,22.31009,113.92250
SQB02ERA,31.52505,74.39966
AFR274,37.32377,140.09682
CRK081,24.93608,113.83591
CAL5173,26.40401,123.09415
QTR914,-34.93869,138.53880
F08,41.29127,2.07437
ACA031,40.35558,116.34965
GIA088,52.25789,4.65622
FDX41,35.06113,-89.95820
AIC102,31.28458,72.45251
CES586,32.90834,123.36878
CES768,36.65798,120.42202
A6EOT,25.23917,55.40046
AAR201,37.43977,126.47901
LIGHT,42.69213,23.42000
FDX12,37.71889,-122.21667
CHH496,40.23244,116.59222
CSN432,39.64299,122.30193
TUG2,25.26210,55.36404
AFR393,47.72396,-0.19789
VJT726,42.56795,-73.86776
DLH778,1.74804,104.19770
CCA967,45.74991,9.64792
CCA880,44.55280,124.10297
SIA319,2.83564,101.41494
UAE415,19.71144,69.09689
JAS27,41.94248,-72.67610
TAM8063,-23.31061,-46.39781
CSN330,26.14106,113.66467
SIA325,1.36134,103.98270
AZA680,-27.66710,-50.70206
CPA879,27.40209,128.76541
AFR460,-19.48228,56.84871
DLH510,-25.11836,-52.81820
UAL198,33.27141,129.40912
AAR211,37.29222,126.61024
CKK222,33.38603,129.76996
CPA807,50.64574,116.68933
FWZNF,43.62062,1.36414
DAL159,40.86551,123.62385
AZA688,-23.49524,-55.60984
CES208,47.54348,126.56165
DLH506,-23.44450,-46.50837
UAL853,40.31992,111.91204
DLH511,46.29378,6.48042
ARG1140,5.30400,-22.87468
CES582,31.14686,121.79843
DLH455,52.63410,3.90313
UAL123,54.25129,-17.43596
THA917,13.70997,100.76603
DAL185,33.75311,130.71527
AFR102,23.82092,108.24668
RANGER4,42.68914,23.39983
OH4,52.29919,4.75384
BAW2063,-20.29300,57.39592
CAL5235,29.31995,127.07967
CHH7962,51.30150,127.65976
CES588,55.75809,127.72089
UPS2,22.29974,113.92132
FDX1977,39.91798,-74.58710
SWR92,-21.95483,-42.92094
UAL857,32.51795,127.39466
DLH520,23.72446,-98.23763
TU014,47.45414,8.55907
DLH730,22.30948,113.92774
CCA818,52.55589,136.10229
CPA3281,22.27082,114.91180
UAE208,33.26450,49.08021
PAL101,14.85123,121.63465
CMP362,20.57135,-97.18407
ST5110,53.63150,9.99899
MSR986,35.25233,27.04170
SWR138,21.74638,113.80238
VIR206,22.31074,113.90597
EVA068,14.04178,100.62041
BAW251,-18.82603,-56.52981
BAW15,13.30801,98.62318
BAW245,-20.69661,-50.63384
FIN81,1.36759,103.98988
CES710,37.90123,112.58363
ZEBRA7,47.45677,8.55117
AMX004,25.30847,-97.68732
SWR178,3.54854,100.69100
CCA982,58.01237,129.87900
IBE6051,-26.14212,28.24502
UAL871,32.07152,131.73080
SIA321,12.21758,99.19740
FMS,52.37068,13.52133
CPA254,21.94947,113.53480
SHT7J,51.60912,-0.15511
AIC191,59.25328,-37.77859
AIC103,66.20097,-63.10850
KLM394,51.90114,4.15785
ETH684,31.15384,121.81033
SVA038,26.62831,36.75843
CSN336,16.55223,117.59708
CHH498,49.83775,127.22762
UAL869,46.64236,114.10057
DAL469,45.04953,-70.51287
AEA039,4.83791,-79.68063
ACA82,31.91730,34.91054
TAM8085,-21.25571,-45.89009
ANA111,52.45584,147.43655
KLM592,52.31503,4.77391
UAL194,48.26665,11.87883
FDX5170,52.08723,17.18750
AFL2450,49.45742,3.70269
FOLLOW1,50.11015,14.26855
CCA988,45.65043,126.33934
THY1RD,45.43428,19.72059
CHH482,58.13031,130.00008
KAL020,37.21335,125.63258
SVA020,27.20969,31.09858
ANZ99,35.78904,140.38890
CPA837,34.43143,136.63310
TAM8101,-23.37268,-46.66158
SWR93,44.51265,6.60057
ROU1955,35.48146,137.65326
VHTGG,-37.19715,146.26917
AMX022,21.17680,-97.49527
AMX008,24.15703,-98.08868
BAW247,-11.88373,-38.51096
JBU894,40.68654,-74.18518
CHH7976,55.90796,127.85198
SAS940,59.65401,17.93558
IBE6833,-14.34695,-52.82586
MDG058,-18.74272,47.11662
DLH507,49.42507,8.90391
AFR228,-18.27324,-48.90858
SAS97C,41.50410,2.68397
CES570,31.14416,121.78913
IBE2882,52.41536,6.57654
AMX097,39.09047,-114.50800
FDX5030,54.28647,24.37931
ELY027,44.77007,-70.99221
AMX026,23.04552,-98.46911
AIC127,72.49026,-64.45352
QTR8163,25.34441,-98.33282
AFR188,25.03843,108.05392
BOX571,51.77257,15.74875
AFR442,-20.18975,-43.60339
CCA986,44.57433,124.02546
BAW161,30.79035,121.89556
MPH8341,-25.35798,27.26185
AFR454,-18.40424,-45.55391
TOM45X,41.45865,19.09268
AIC101,59.01433,-39.83078
CLX766,-17.22209,-44.93006
CSN304,24.45955,113.70814
SAA210,5.72081,-0.80628
CES2856,51.03857,134.41650
QFA10,-27.23697,118.65266
IBE6409,21.96244,-94.12594
AAL722,53.42412,-6.24163
DAL420,5.60808,-0.16968
KAL072,37.29202,123.58389
UAL990,49.63148,1.27300
AFR406,-16.18873,-48.33562
UAL970,45.73370,4.46655
VPCWW,32.57935,-14.29646
AAR271,37.39215,136.91132
UAL955,66.50908,-100.92363
RYR3717,47.43364,19.25553
ELY006,56.79140,10.98296
UAE425,23.86844,57.43790
AZG785,50.68398,-79.30832
KAL122,36.02682,128.42012
AEA041,-22.62589,-46.82343
ELY001,45.09984,-68.39577
IBE6314,41.41649,-8.67857
AAL904,25.78366,-80.37981
SVA042,49.15981,-2.25740
LAN704,25.96581,-18.82053
AIC173,54.72178,174.52240
AFR083,51.36813,-1.46289
IBE6586,40.15666,-3.64465
AAL834,27.97694,-82.53887
UAE761,-26.00496,28.64706
CSN660,46.62896,129.71661
FDX14,35.06494,-89.98022
AEA075,-2.46950,-73.06855
AEA024,34.87656,-9.95019
CFG059,55.93265,-9.83954
RYR8BY,51.14886,-0.20490
AFR065,51.66042,-0.76956
IBS3932,40.49463,-3.58752
THY60,5.47916,100.45400
PAL721,33.25671,114.17536
UAE440,-26.57812,117.83455
AEA025,-11.09079,-55.25959
THY52,37.14771,125.55006
ETD76T,24.42890,54.64865
AUA82,56.33656,6.64506
ACA093,37.43312,-78.12536
AFR459,43.95735,-1.47038
AEA057,-19.89024,-44.69910
THY26,31.62396,119.58920
THY72,23.25952,113.25124
T7SKA,52.96266,-2.20589
UAE231,58.85942,-40.60314
N866AB,47.00044,-8.47271
THY70,23.62759,111.82072
UAE356,-4.02187,106.30967
DLH457,53.62413,0.48866
QTR890,31.61595,118.83971
FDX108,35.06163,-89.98149
IBE6827,-18.65858,-43.26627
UAE414,-25.21223,114.69058
LPE2485,-0.27098,-64.86119
GES031,40.41237,-3.50258
BAW282,55.66681,-8.27720
DLH481,48.92834,10.58188
VIR8E,55.35066,-6.49667
RKS32,39.68381,144.12253
EDW15J,47.70346,7.23635
MSR958,23.39965,113.28964
AAL187,58.72455,146.58873
HAL451,-29.52282,156.88676
FDX855,35.06223,-89.98366
FDX601,35.06450,-89.98334
N152QS,45.19862,-104.96331
JBU464,40.64542,-73.77188
UAE318,35.58078,140.50816
VIR44B,51.05251,-0.62080
FDX619,35.06553,-89.97462
FOLOWME2,19.09156,72.87206
TAP087,-21.14177,-46.50258
ANA109,62.54347,162.68109
UAE408,-22.63321,110.33147
CPA823,64.41460,95.53242
AAL215,-10.64003,-58.39120
SWR197,51.49841,18.21273
JBU1124,40.64554,-73.77428
FDX583,35.06109,-89.97451
KV3,52.31776,4.74107
THY38R,-25.92178,28.41978
QTR740,67.93076,-50.76483
UAL972,51.01172,4.33945
BAW166,46.39866,18.86854
NAX7088,64.51740,6.84613
SIA298,-2.57217,111.46412
KLM792,44.90885,-5.47481
TJS29,46.22526,6.08957
TCX2735,53.41962,-3.06317
THY84,23.43584,110.33835
UAE221,72.43661,-43.47279
QTR1369,-28.37773,22.35744
AAL742,41.29129,2.08263
UAE219,59.07079,-33.42847
DAL106,51.11506,-0.21492
JAL69,36.60118,154.47551
ACA007,43.63852,122.34695
UAE203,59.23253,-36.46679
LAN533,-23.30347,-74.79343
THY173,41.39132,34.03564
SVA860,13.90581,119.64858
AAL720,41.79646,12.24117
KAL138,35.27496,128.96388
CSN461,55.34484,29.41797
THY54,10.41353,100.13335
RYR3GB,44.19937,17.00324
KLM214,52.31200,4.76583
KLM749,51.62238,-0.51903
TSC154,50.90271,4.49518
DAL583,57.09352,144.20955
ETD424,14.17474,121.20729
QTR778,44.36922,16.53951
LNE1441,6.59592,-67.67760
N194WM,50.77190,14.94185
DAL2040,40.63934,-73.78084
UAE213,35.90900,-21.43255
IBE6456,36.10070,-15.04806
SAY9858,58.82392,44.91220
AIC160,52.03912,18.12964
CPA3273,32.62418,132.13072
AAR602,29.72002,131.65186
THY56,10.68091,99.99709
DAL110,28.13380,-80.80379
ELY002,36.75499,24.49173
QTR956,-5.86433,106.52239
QTR727,59.61378,-32.81118
QTR1373,-21.26283,19.48120
QTR756,46.66564,17.01700
QTR703,59.58472,-28.92926
QTR900,-18.97649,102.68799
BAW2278,56.89989,-12.68191
AFR483,40.33371,-33.70410
QTR870,31.10299,121.62063
TAM8113,-18.26440,-49.86837
BAW190,51.32419,-0.93050
CSN3074,21.24696,113.68582
CAL5321,30.83611,129.29178
AAL996,23.63727,-90.91933
VIR86Z,55.96678,-4.56765
THY166,21.11849,103.17560
TSC652,49.41925,-2.81968
ETH604,41.54723,105.63448
FDX82,35.06664,-89.98382
ANA115,41.27061,141.68163
TSC408,50.51020,0.44123
KAL054,37.21530,126.84928
RYR6CE,41.57552,0.26704
DAL589,49.18737,132.54065
OAE702,48.19595,20.50576
AIC171,51.46494,-0.46872
LAN507,-33.39503,-70.79144
AZA62J,50.10764,-26.61961
CLX779,50.85497,3.57689
ACA091,39.70583,-77.28619
CBJ462,12.26733,121.13279
DAL414,39.12869,16.39191
KLM771,51.36282,-0.99634
SVA822,-1.95621,105.64606
UAE332,13.99817,120.40597
KAL504,43.07581,117.28145
JAL1,36.71494,155.58032
EDW11,51.91342,-1.04660
QTR930,13.92952,112.24821
JBU1415,37.61390,-122.38961
QTR806,37.19892,129.79015
TCX2719,58.36537,-7.31867
UAE316,36.66360,130.88863
QTR962,-3.01188,109.27480
AAL56,51.46645,-0.46860
UAE216,75.94070,7.60499
AAL984,25.71043,-80.47968
N151QS,42.47392,-0.96929
KLM676,52.31575,4.77224
QTR946,1.24122,104.17677
AAL912,23.24075,-78.93217
KLM751,46.22868,-28.06180
N805TM,24.15307,120.57713
CAR12,-31.94843,115.95973
SIA328,39.26439,43.22363
QTR932,14.04611,118.36376
XAX215,2.54333,101.80803
THY2,43.65958,20.08844
DAL146,26.02840,-79.86211
TAP075,-15.53687,-42.03649
AAL2491,25.79787,-80.27470
CFG115,48.04903,-8.32695
QTR730,60.31141,2.11487
BAW8,71.94635,29.43848
AFL107,74.44608,8.42763
QTR1363,-24.38020,28.96960
GTI8086,22.30123,113.91917
AAL907,-33.13276,-64.10713
KLM604,62.03910,-20.23468
AAL263,68.61246,178.26076
AAL78,57.03133,-10.11929
UAE226,79.14304,24.93512
THA476,10.77800,107.23598
DLH483,51.15821,1.41968
PAL210,14.26267,121.15540
DAL444,41.79848,12.24653
EJA538,34.42276,-119.83590
AAL900,25.79777,-80.27528
AAL962,27.63522,-84.22695
JAL783,35.77003,140.39355
AAL929,-23.43628,-46.47715
ACA844,50.49335,7.77208
AAL997,-22.63623,-74.06094
QTR858,37.21391,123.71626
AAR795,55.12018,38.43359
DAL39,52.74600,136.32378
FWI543,48.56637,2.19618
VIR78,53.47870,-3.75058
AAL940,20.51925,-89.48779
SWR65,48.55999,1.74798
AAL46,51.48179,-0.02762
PIA782,56.87000,30.31076
DLH493,53.45258,1.47273
ROU1934,53.04689,-2.61711
UAE772,-23.74969,24.09297
FWI585,45.99934,-8.50402
QFA127,17.81819,116.53011
ETD170,78.73244,-30.29548
BAW36,46.45166,23.00242
KAL529,56.23343,41.31450
AAL423,33.94108,-118.40485
ETD93R,73.83050,-16.75891
AFL103,58.74096,32.98627
RJA180,14.11073,98.16708
CRL925,48.72446,2.38592
CAL5254,60.56245,-154.19672
DAL129,54.28065,138.39577
DAL611,34.56383,136.91110
BAW2038,51.14874,-0.20580
CAL015,37.53782,162.09395
AFR429,45.97624,-30.62589
SIA286,-7.11378,120.42081
EVE802,39.95174,-4.16163
QTR818,21.62704,113.67923
KLM758,47.12548,-17.15176
FDX56,35.06129,-89.96781
SWR9K,47.73981,7.03819
WJA1,50.93983,-0.26222
AZA63C,47.30149,-2.79475
AFR267,56.02922,39.59922
AFR741,47.71041,-0.54664
QTR8102,52.22914,4.40468
DAL74,52.51328,3.85315
IBK9470,41.43169,-4.17668
IBE6841,-19.31808,-44.26588
HVN772,9.41816,108.46268
BAW71F,61.17299,-25.24902
UAE366,22.24200,117.50310
EIN12G,53.42704,-6.24965
QTR708,47.21104,13.21717
TAM8081,-12.71342,-49.60176
NWS306,58.50336,52.03848
WJA3,51.17073,-0.02571
HAL449,34.19690,139.64636
AAL293,33.94111,-118.40646
LAE2841,-22.56500,-57.93051
ANZ2,65.06396,-44.04636
